"","UF","NOME_MUNICIPIO"
"4468","SC","Camboriú"
"4469","SC","Campo Alegre"
"4470","SC","Campo Belo do Sul"
"4471","SC","Campo Erê"
"4472","SC","Campos Novos"
"4473","SC","Canelinha"
"4474","SC","Canoinhas"
"4475","SC","Capão Alto"
"4476","SC","Capinzal"
"4477","SC","Capivari de Baixo"
"4478","SC","Catanduvas"
"4479","SC","Caxambu do Sul"
"4480","SC","Celso Ramos"
"4481","SC","Cerro Negro"
"4482","SC","Chapadão do Lageado"
"4483","SC","Chapecó"
"4484","SC","Cocal do Sul"
"4485","SC","Concórdia"
"4486","SC","Cordilheira Alta"
"4487","SC","Coronel Freitas"
"4488","SC","Coronel Martins"
"4489","SC","Correia Pinto"
"4490","SC","Corupá"
"4491","SC","Criciúma"
"4492","SC","Cunha Porã"
"4493","SC","Cunhataí"
"4494","SC","Curitibanos"
"4495","SC","Descanso"
"4496","SC","Dionísio Cerqueira"
"4497","SC","Dona Emma"
"4498","SC","Doutor Pedrinho"
"4499","SC","Entre Rios"
"4500","SC","Ermo"
"4501","SC","Erval Velho"
"4502","SC","Faxinal dos Guedes"
"4503","SC","Flor do Sertão"
"4504","SC","Florianópolis"
"4505","SC","Formosa do Sul"
"4506","SC","Forquilhinha"
"4507","SC","Fraiburgo"
"4508","SC","Frei Rogério"
"4509","SC","Galvão"
"4510","SC","Garopaba"
"4511","SC","Garuva"
"4512","SC","Gaspar"
"4513","SC","Governador Celso Ramos"
"4514","SC","Grão Pará"
"4515","SC","Gravatal"
"4516","SC","Guabiruba"
"4517","SC","Guaraciaba"
"4518","SC","Guaramirim"
"4519","SC","Guarujá do Sul"
"4520","SC","Guatambú"
"4521","SC","Herval d'Oeste"
"4522","SC","Ibiam"
"4523","SC","Ibicaré"
"4524","SC","Ibirama"
"4525","SC","Içara"
"4526","SC","Ilhota"
"4527","SC","Imaruí"
"4528","SC","Imbituba"
"4529","SC","Imbuia"
"4530","SC","Indaial"
"4531","SC","Iomerê"
"4532","SC","Ipira"
"4533","SC","Iporã do Oeste"
"4534","SC","Ipuaçu"
"4535","SC","Ipumirim"
"4536","SC","Iraceminha"
"4537","SC","Irani"
"4538","SC","Irati"
"4539","SC","Irineópolis"
"4540","SC","Itá"
"4541","SC","Itaiópolis"
"4542","SC","Itajaí"
"4543","SC","Itapema"
"4544","SC","Itapiranga"
"4545","SC","Itapoá"
"4546","SC","Ituporanga"
"4547","SC","Jaborá"
"4548","SC","Jacinto Machado"
"4549","SC","Jaguaruna"
"4550","SC","Jaraguá do Sul"
"4551","SC","Jardinópolis"
"4552","SC","Joaçaba"
"4553","SC","Joinville"
"4554","SC","José Boiteux"
"4555","SC","Jupiá"
"4556","SC","Lacerdópolis"
"4557","SC","Lages"
"4558","SC","Laguna"
"4559","SC","Lajeado Grande"
"4560","SC","Laurentino"
"4561","SC","Lauro Muller"
"4562","SC","Lebon Régis"
"4563","SC","Leoberto Leal"
"4564","SC","Lindóia do Sul"
"4565","SC","Lontras"
"4566","SC","Luiz Alves"
"4567","SC","Luzerna"
"4568","SC","Macieira"
"4569","SC","Mafra"
"4570","SC","Major Gercino"
"4571","SC","Major Vieira"
"4572","SC","Maracajá"
"4573","SC","Maravilha"
"4574","SC","Marema"
"4575","SC","Massaranduba"
"4576","SC","Matos Costa"
"4577","SC","Meleiro"
"4578","SC","Mirim Doce"
"4579","SC","Modelo"
"4580","SC","Mondaí"
"4581","SC","Monte Carlo"
"4582","SC","Monte Castelo"
"4583","SC","Morro da Fumaça"
"4584","SC","Morro Grande"
"4585","SC","Navegantes"
"4586","SC","Nova Erechim"
"4587","SC","Nova Itaberaba"
"4588","SC","Nova Trento"
"4589","SC","Nova Veneza"
"4590","SC","Novo Horizonte"
"4591","SC","Orleans"
"4592","SC","Otacílio Costa"
"4593","SC","Ouro"
"4594","SC","Ouro Verde"
"4595","SC","Paial"
"4596","SC","Painel"
"4597","SC","Palhoça"
"4598","SC","Palma Sola"
"4599","SC","Palmeira"
"4600","SC","Palmitos"
"4601","SC","Papanduva"
"4602","SC","Paraíso"
"4603","SC","Passo de Torres"
"4604","SC","Passos Maia"
"4605","SC","Paulo Lopes"
"4606","SC","Pedras Grandes"
"4607","SC","Penha"
"4608","SC","Peritiba"
"4609","SC","Pescaria Brava"
"4610","SC","Petrolândia"
"4611","SC","Pinhalzinho"
"4612","SC","Pinheiro Preto"
"4613","SC","Piratuba"
"4614","SC","Planalto Alegre"
"4615","SC","Pomerode"
"4616","SC","Ponte Alta"
"4617","SC","Ponte Alta do Norte"
"4618","SC","Ponte Serrada"
"4619","SC","Porto Belo"
"4620","SC","Porto União"
"4621","SC","Pouso Redondo"
"4622","SC","Praia Grande"
"4623","SC","Presidente Castello Branco"
"4624","SC","Presidente Getúlio"
"4625","SC","Presidente Nereu"
"4626","SC","Princesa"
"4627","SC","Quilombo"
"4628","SC","Rancho Queimado"
"4629","SC","Rio das Antas"
"4630","SC","Rio do Campo"
"4631","SC","Rio do Oeste"
"4632","SC","Rio do Sul"
"4633","SC","Rio dos Cedros"
"4634","SC","Rio Fortuna"
"4635","SC","Rio Negrinho"
"4636","SC","Rio Rufino"
"4637","SC","Riqueza"
"4638","SC","Rodeio"
"4639","SC","Romelândia"
"4640","SC","Salete"
"4641","SC","Saltinho"
"4642","SC","Salto Veloso"
"4643","SC","Sangão"
"4644","SC","Santa Cecília"
"4645","SC","Santa Helena"
"4646","SC","Santa Rosa de Lima"
"4647","SC","Santa Rosa do Sul"
"4648","SC","Santa Terezinha"
"4649","SC","Santa Terezinha do Progresso"
"4650","SC","Santiago do Sul"
"4651","SC","Santo Amaro da Imperatriz"
"4652","SC","São Bento do Sul"
"4653","SC","São Bernardino"
"4654","SC","São Bonifácio"
"4655","SC","São Carlos"
"4656","SC","São Cristovão do Sul"
"4657","SC","São Domingos"
"4658","SC","São Francisco do Sul"
"4659","SC","São João Batista"
"4660","SC","São João do Itaperiú"
"4661","SC","São João do Oeste"
"4662","SC","São João do Sul"
"4663","SC","São Joaquim"
"4664","SC","São José"
"4665","SC","São José do Cedro"
"4666","SC","São José do Cerrito"
"4667","SC","São Lourenço do Oeste"
"4668","SC","São Ludgero"
"4669","SC","São Martinho"
"4670","SC","São Miguel da Boa Vista"
"4671","SC","São Miguel do Oeste"
"4672","SC","São Pedro de Alcântara"
"4673","SC","Saudades"
"4674","SC","Schroeder"
"4675","SC","Seara"
"4676","SC","Serra Alta"
"4677","SC","Siderópolis"
"4678","SC","Sombrio"
"4679","SC","Sul Brasil"
"4680","SC","Taió"
"4681","SC","Tangará"
"4682","SC","Tigrinhos"
"4683","SC","Tijucas"
"4684","SC","Timbé do Sul"
"4685","SC","Timbó"
"4686","SC","Timbó Grande"
"4687","SC","Três Barras"
"4688","SC","Treviso"
"4689","SC","Treze de Maio"
"4690","SC","Treze Tílias"
"4691","SC","Trombudo Central"
"4692","SC","Tubarão"
"4693","SC","Tunápolis"
"4694","SC","Turvo"
"4695","SC","União do Oeste"
"4696","SC","Urubici"
"4697","SC","Urupema"
"4698","SC","Urussanga"
"4699","SC","Vargeão"
"4700","SC","Vargem"
"4701","SC","Vargem Bonita"
"4702","SC","Vidal Ramos"
"4703","SC","Videira"
"4704","SC","Vitor Meireles"
"4705","SC","Witmarsum"
"4706","SC","Xanxerê"
"4707","SC","Xavantina"
"4708","SC","Xaxim"
"4709","SC","Zortéa"
"4710","SE","Amparo de São Francisco"
"4711","SE","Aquidabã"
"4712","SE","Aracaju"
"4713","SE","Arauá"
"4714","SE","Areia Branca"
"4715","SE","Barra dos Coqueiros"
"4716","SE","Boquim"
"4717","SE","Brejo Grande"
"4718","SE","Campo do Brito"
"4719","SE","Canhoba"
"4720","SE","Canindé de São Francisco"
"4721","SE","Capela"
"4722","SE","Carira"
"4723","SE","Carmópolis"
"4724","SE","Cedro de São João"
"4725","SE","Cristinápolis"
"4726","SE","Cumbe"
"4727","SE","Divina Pastora"
"4728","SE","Estância"
"4729","SE","Feira Nova"
"4730","SE","Frei Paulo"
"4731","SE","Gararu"
"4732","SE","General Maynard"
"4733","SE","Graccho Cardoso"
"4734","SE","Ilha das Flores"
"4735","SE","Indiaroba"
"4736","SE","Itabaiana"
"4737","SE","Itabaianinha"
"4738","SE","Itabi"
"4739","SE","Itaporanga d'Ajuda"
"4740","SE","Japaratuba"
"4741","SE","Japoatã"
"4742","SE","Lagarto"
"4743","SE","Laranjeiras"
"4744","SE","Macambira"
"4745","SE","Malhada dos Bois"
"4746","SE","Malhador"
"4747","SE","Maruim"
"4748","SE","Moita Bonita"
"4749","SE","Monte Alegre de Sergipe"
"4750","SE","Muribeca"
"4751","SE","Neópolis"
"4752","SE","Nossa Senhora Aparecida"
"4753","SE","Nossa Senhora da Glória"
"4754","SE","Nossa Senhora das Dores"
"4755","SE","Nossa Senhora de Lourdes"
"4756","SE","Nossa Senhora do Socorro"
"4757","SE","Pacatuba"
"4758","SE","Pedra Mole"
"4759","SE","Pedrinhas"
"4760","SE","Pinhão"
"4761","SE","Pirambu"
"4762","SE","Poço Redondo"
"4763","SE","Poço Verde"
"4764","SE","Porto da Folha"
"4765","SE","Propriá"
"4766","SE","Riachão do Dantas"
"4767","SE","Riachuelo"
"4768","SE","Ribeirópolis"
"4769","SE","Rosário do Catete"
"4770","SE","Salgado"
"4771","SE","Santa Luzia do Itanhy"
"4772","SE","Santa Rosa de Lima"
"4773","SE","Santana do São Francisco"
"4774","SE","Santo Amaro das Brotas"
"4775","SE","São Cristóvão"
"4776","SE","São Domingos"
"4777","SE","São Francisco"
"4778","SE","São Miguel do Aleixo"
"4779","SE","Simão Dias"
"4780","SE","Siriri"
"4781","SE","Telha"
"4782","SE","Tobias Barreto"
"4783","SE","Tomar do Geru"
"4784","SE","Umbaúba"
"4785","SP","Adamantina"
"4786","SP","Adolfo"
"4787","SP","Aguaí"
"4788","SP","Águas da Prata"
"4789","SP","Águas de Lindóia"
"4790","SP","Águas de Santa Bárbara"
"4791","SP","Águas de São Pedro"
"4792","SP","Agudos"
"4793","SP","Alambari"
"4794","SP","Alfredo Marcondes"
"4795","SP","Altair"
"4796","SP","Altinópolis"
"4797","SP","Alto Alegre"
"4798","SP","Alumínio"
"4799","SP","Álvares Florence"
"4800","SP","Álvares Machado"
"4801","SP","Álvaro de Carvalho"
"4802","SP","Alvinlândia"
"4803","SP","Americana"
"4804","SP","Américo Brasiliense"
"4805","SP","Américo de Campos"
"4806","SP","Amparo"
"4807","SP","Analândia"
"4808","SP","Andradina"
"4809","SP","Angatuba"
"4810","SP","Anhembi"
"4811","SP","Anhumas"
"4812","SP","Aparecida"
"4813","SP","Aparecida d'Oeste"
"4814","SP","Apiaí"
"4815","SP","Araçariguama"
"4816","SP","Araçatuba"
"4817","SP","Araçoiaba da Serra"
"4818","SP","Aramina"
"4819","SP","Arandu"
"4820","SP","Arapeí"
"4821","SP","Araraquara"
"4822","SP","Araras"
"4823","SP","Arco-Íris"
"4824","SP","Arealva"
"4825","SP","Areias"
"4826","SP","Areiópolis"
"4827","SP","Ariranha"
"4828","SP","Artur Nogueira"
"4829","SP","Arujá"
"4830","SP","Aspásia"
"4831","SP","Assis"
"4832","SP","Atibaia"
"4833","SP","Auriflama"
"4834","SP","Avaí"
"4835","SP","Avanhandava"
"4836","SP","Avaré"
"4837","SP","Bady Bassitt"
"4838","SP","Balbinos"
"4839","SP","Bálsamo"
"4840","SP","Bananal"
"4841","SP","Barão de Antonina"
"4842","SP","Barbosa"
"4843","SP","Bariri"
"4844","SP","Barra Bonita"
"4845","SP","Barra do Chapéu"
"4846","SP","Barra do Turvo"
"4847","SP","Barretos"
"4848","SP","Barrinha"
"4849","SP","Barueri"
"4850","SP","Bastos"
"4851","SP","Batatais"
"4852","SP","Bauru"
"4853","SP","Bebedouro"
"4854","SP","Bento de Abreu"
"4855","SP","Bernardino de Campos"
"4856","SP","Bertioga"
"4857","SP","Bilac"
"4858","SP","Birigui"
"4859","SP","Biritiba-Mirim"
"4860","SP","Boa Esperança do Sul"
"4861","SP","Bocaina"
"4862","SP","Bofete"
"4863","SP","Boituva"
"4864","SP","Bom Jesus dos Perdões"
"4865","SP","Bom Sucesso de Itararé"
"4866","SP","Borá"
"4867","SP","Boracéia"
"4868","SP","Borborema"
"4869","SP","Borebi"
"4870","SP","Botucatu"
"4871","SP","Bragança Paulista"
"4872","SP","Braúna"
"4873","SP","Brejo Alegre"
"4874","SP","Brodowski"
"4875","SP","Brotas"
"4876","SP","Buri"
"4877","SP","Buritama"
"4878","SP","Buritizal"
"4879","SP","Cabrália Paulista"
"4880","SP","Cabreúva"
"4881","SP","Caçapava"
"4882","SP","Cachoeira Paulista"
"4883","SP","Caconde"
"4884","SP","Cafelândia"
"4885","SP","Caiabu"
"4886","SP","Caieiras"
"4887","SP","Caiuá"
"4888","SP","Cajamar"
"4889","SP","Cajati"
"4890","SP","Cajobi"
"4891","SP","Cajuru"
"4892","SP","Campina do Monte Alegre"
"4893","SP","Campinas"
"4894","SP","Campo Limpo Paulista"
"4895","SP","Campos do Jordão"
"4896","SP","Campos Novos Paulista"
"4897","SP","Cananéia"
"4898","SP","Canas"
"4899","SP","Cândido Mota"
"4900","SP","Cândido Rodrigues"
"4901","SP","Canitar"
"4902","SP","Capão Bonito"
"4903","SP","Capela do Alto"
"4904","SP","Capivari"
"4905","SP","Caraguatatuba"
"4906","SP","Carapicuíba"
"4907","SP","Cardoso"
"4908","SP","Casa Branca"
"4909","SP","Cássia dos Coqueiros"
"4910","SP","Castilho"
"4911","SP","Catanduva"
"4912","SP","Catiguá"
"4913","SP","Cedral"
"4914","SP","Cerqueira César"
"4915","SP","Cerquilho"
"4916","SP","Cesário Lange"
"4917","SP","Charqueada"
"4918","SP","Chavantes"
"4919","SP","Clementina"
"4920","SP","Colina"
"4921","SP","Colômbia"
"4922","SP","Conchal"
"4923","SP","Conchas"
"4924","SP","Cordeirópolis"
"4925","SP","Coroados"
"4926","SP","Coronel Macedo"
"4927","SP","Corumbataí"
"4928","SP","Cosmópolis"
"4929","SP","Cosmorama"
"4930","SP","Cotia"
"4931","SP","Cravinhos"
"4932","SP","Cristais Paulista"
"4933","SP","Cruzália"
"4934","SP","Cruzeiro"
"4935","SP","Cubatão"
"4936","SP","Cunha"
"4937","SP","Descalvado"
"4938","SP","Diadema"
"4939","SP","Dirce Reis"
"4940","SP","Divinolândia"
"4941","SP","Dobrada"
"4942","SP","Dois Córregos"
"4943","SP","Dolcinópolis"
"4944","SP","Dourado"
"4945","SP","Dracena"
"4946","SP","Duartina"
"4947","SP","Dumont"
"4948","SP","Echaporã"
"4949","SP","Eldorado"
"4950","SP","Elias Fausto"
"4951","SP","Elisiário"
"4952","SP","Embaúba"
"4953","SP","Embu-Guaçu"
"4954","SP","Embu das Artes"
"4955","SP","Emilianópolis"
"4956","SP","Engenheiro Coelho"
"4957","SP","Espírito Santo do Pinhal"
"4958","SP","Espírito Santo do Turvo"
"4959","SP","Estiva Gerbi"
"4960","SP","Estrela d'Oeste"
"4961","SP","Estrela do Norte"
"4962","SP","Euclides da Cunha Paulista"
"4963","SP","Fartura"
"4964","SP","Fernando Prestes"
"4965","SP","Fernandópolis"
"4966","SP","Fernão"
"4967","SP","Ferraz de Vasconcelos"
"4968","SP","Flora Rica"
"4969","SP","Floreal"
"4970","SP","Flórida Paulista"
"4971","SP","Florínia"
"4972","SP","Franca"
"4973","SP","Francisco Morato"
"4974","SP","Franco da Rocha"
"4975","SP","Gabriel Monteiro"
"4976","SP","Gália"
"4977","SP","Garça"
"4978","SP","Gastão Vidigal"
"4979","SP","Gavião Peixoto"
"4980","SP","General Salgado"
"4981","SP","Getulina"
"4982","SP","Glicério"
"4983","SP","Guaiçara"
"4984","SP","Guaimbê"
"4985","SP","Guaíra"
"4986","SP","Guapiaçu"
"4987","SP","Guapiara"
"4988","SP","Guará"
"4989","SP","Guaraçaí"
"4990","SP","Guaraci"
"4991","SP","Guarani d'Oeste"
"4992","SP","Guarantã"
"4993","SP","Guararapes"
"4994","SP","Guararema"
"4995","SP","Guaratinguetá"
"4996","SP","Guareí"
"4997","SP","Guariba"
"4998","SP","Guarujá"
"4999","SP","Guarulhos"
"5000","SP","Guatapará"
"5001","SP","Guzolândia"
"5002","SP","Herculândia"
"5003","SP","Holambra"
"5004","SP","Hortolândia"
"5005","SP","Iacanga"
"5006","SP","Iacri"
"5007","SP","Iaras"
"5008","SP","Ibaté"
"5009","SP","Ibirá"
"5010","SP","Ibirarema"
"5011","SP","Ibitinga"
"5012","SP","Ibiúna"
"5013","SP","Icém"
"5014","SP","Iepê"
"5015","SP","Igaraçu do Tietê"
"5016","SP","Igarapava"
"5017","SP","Igaratá"
"5018","SP","Iguape"
"5019","SP","Ilha Comprida"
"5020","SP","Ilha Solteira"
"5021","SP","Ilhabela"
"5022","SP","Indaiatuba"
"5023","SP","Indiana"
"5024","SP","Indiaporã"
"5025","SP","Inúbia Paulista"
"5026","SP","Ipaussu"
"5027","SP","Iperó"
"5028","SP","Ipeúna"
"5029","SP","Ipiguá"
"5030","SP","Iporanga"
"5031","SP","Ipuã"
"5032","SP","Iracemápolis"
"5033","SP","Irapuã"
"5034","SP","Irapuru"
"5035","SP","Itaberá"
"5036","SP","Itaí"
"5037","SP","Itajobi"
"5038","SP","Itaju"
"5039","SP","Itanhaém"
"5040","SP","Itaóca"
"5041","SP","Itapecerica da Serra"
"5042","SP","Itapetininga"
"5043","SP","Itapeva"
"5044","SP","Itapevi"
"5045","SP","Itapira"
"5046","SP","Itapirapuã Paulista"
"5047","SP","Itápolis"
"5048","SP","Itaporanga"
"5049","SP","Itapuí"
"5050","SP","Itapura"
"5051","SP","Itaquaquecetuba"
"5052","SP","Itararé"
"5053","SP","Itariri"
"5054","SP","Itatiba"
"5055","SP","Itatinga"
"5056","SP","Itirapina"
"5057","SP","Itirapuã"
"5058","SP","Itobi"
"5059","SP","Itu"
"5060","SP","Itupeva"
"5061","SP","Ituverava"
"5062","SP","Jaborandi"
"5063","SP","Jaboticabal"
"5064","SP","Jacareí"
"5065","SP","Jaci"
"5066","SP","Jacupiranga"
"5067","SP","Jaguariúna"
"5068","SP","Jales"
"5069","SP","Jambeiro"
"5070","SP","Jandira"
"5071","SP","Jardinópolis"
"5072","SP","Jarinu"
"5073","SP","Jaú"
"5074","SP","Jeriquara"
"5075","SP","Joanópolis"
"5076","SP","João Ramalho"
"5077","SP","José Bonifácio"
"5078","SP","Júlio Mesquita"
"5079","SP","Jumirim"
"5080","SP","Jundiaí"
"5081","SP","Junqueirópolis"
"5082","SP","Juquiá"
"5083","SP","Juquitiba"
"5084","SP","Lagoinha"
"5085","SP","Laranjal Paulista"
"5086","SP","Lavínia"
"5087","SP","Lavrinhas"
"5088","SP","Leme"
"5089","SP","Lençóis Paulista"
"5090","SP","Limeira"
"5091","SP","Lindóia"
"5092","SP","Lins"
"5093","SP","Lorena"
"5094","SP","Lourdes"
"5095","SP","Louveira"
"5096","SP","Lucélia"
"5097","SP","Lucianópolis"
"5098","SP","Luís Antônio"
"5099","SP","Luiziânia"
"5100","SP","Lupércio"
"5101","SP","Lutécia"
"5102","SP","Macatuba"
"5103","SP","Macaubal"
"5104","SP","Macedônia"
"5105","SP","Magda"
"5106","SP","Mairinque"
"5107","SP","Mairiporã"
"5108","SP","Manduri"
"5109","SP","Marabá Paulista"
"5110","SP","Maracaí"
"5111","SP","Marapoama"
"5112","SP","Mariápolis"
"5113","SP","Marília"
"5114","SP","Marinópolis"
"5115","SP","Martinópolis"
"5116","SP","Matão"
"5117","SP","Mauá"
"5118","SP","Mendonça"
"5119","SP","Meridiano"
"5120","SP","Mesópolis"
"5121","SP","Miguelópolis"
"5122","SP","Mineiros do Tietê"
"5123","SP","Mira Estrela"
"5124","SP","Miracatu"
"5125","SP","Mirandópolis"
"5126","SP","Mirante do Paranapanema"
"5127","SP","Mirassol"
"5128","SP","Mirassolândia"
"5129","SP","Mococa"
"5130","SP","Mogi das Cruzes"
"5131","SP","Mogi Guaçu"
"5132","SP","Mogi Mirim"
"5133","SP","Mombuca"
"5134","SP","Monções"
"5135","SP","Mongaguá"
"5136","SP","Monte Alegre do Sul"
"5137","SP","Monte Alto"
"5138","SP","Monte Aprazível"
"5139","SP","Monte Azul Paulista"
"5140","SP","Monte Castelo"
"5141","SP","Monte Mor"
"5142","SP","Monteiro Lobato"
"5143","SP","Morro Agudo"
"5144","SP","Morungaba"
"5145","SP","Motuca"
"5146","SP","Murutinga do Sul"
"5147","SP","Nantes"
"5148","SP","Narandiba"
"5149","SP","Natividade da Serra"
"5150","SP","Nazaré Paulista"
"5151","SP","Neves Paulista"
"5152","SP","Nhandeara"
"5153","SP","Nipoã"
"5154","SP","Nova Aliança"
"5155","SP","Nova Campina"
"5156","SP","Nova Canaã Paulista"
"5157","SP","Nova Castilho"
"5158","SP","Nova Europa"
"5159","SP","Nova Granada"
"5160","SP","Nova Guataporanga"
"5161","SP","Nova Independência"
"5162","SP","Nova Luzitânia"
"5163","SP","Nova Odessa"
"5164","SP","Novais"
"5165","SP","Novo Horizonte"
"5166","SP","Nuporanga"
"5167","SP","Ocauçu"
"5168","SP","Óleo"
"5169","SP","Olímpia"
"5170","SP","Onda Verde"
"5171","SP","Oriente"
"5172","SP","Orindiúva"
"5173","SP","Orlândia"
"5174","SP","Osasco"
"5175","SP","Oscar Bressane"
"5176","SP","Osvaldo Cruz"
"5177","SP","Ourinhos"
"5178","SP","Ouro Verde"
"5179","SP","Ouroeste"
"5180","SP","Pacaembu"
"5181","SP","Palestina"
"5182","SP","Palmares Paulista"
"5183","SP","Palmeira d'Oeste"
"5184","SP","Palmital"
"5185","SP","Panorama"
"5186","SP","Paraguaçu Paulista"
"5187","SP","Paraibuna"
"5188","SP","Paraíso"
"5189","SP","Paranapanema"
"5190","SP","Paranapuã"
"5191","SP","Parapuã"
"5192","SP","Pardinho"
"5193","SP","Pariquera-Açu"
"5194","SP","Parisi"
"5195","SP","Patrocínio Paulista"
"5196","SP","Paulicéia"
"5197","SP","Paulínia"
"5198","SP","Paulistânia"
"5199","SP","Paulo de Faria"
"5200","SP","Pederneiras"
"5201","SP","Pedra Bela"
"5202","SP","Pedranópolis"
"5203","SP","Pedregulho"
"5204","SP","Pedreira"
"5205","SP","Pedrinhas Paulista"
"5206","SP","Pedro de Toledo"
"5207","SP","Penápolis"
"5208","SP","Pereira Barreto"
"5209","SP","Pereiras"
"5210","SP","Peruíbe"
"5211","SP","Piacatu"
"5212","SP","Piedade"
"5213","SP","Pilar do Sul"
"5214","SP","Pindamonhangaba"
"5215","SP","Pindorama"
"5216","SP","Pinhalzinho"
"5217","SP","Piquerobi"
"5218","SP","Piquete"
"5219","SP","Piracaia"
"5220","SP","Piracicaba"
"5221","SP","Piraju"
"5222","SP","Pirajuí"
"5223","SP","Pirangi"
"5224","SP","Pirapora do Bom Jesus"
"5225","SP","Pirapozinho"
"5226","SP","Pirassununga"
"5227","SP","Piratininga"
"5228","SP","Pitangueiras"
"5229","SP","Planalto"
"5230","SP","Platina"
"5231","SP","Poá"
"5232","SP","Poloni"
"5233","SP","Pompéia"
"5234","SP","Pongaí"
"5235","SP","Pontal"
"5236","SP","Pontalinda"
"5237","SP","Pontes Gestal"
"5238","SP","Populina"
"5239","SP","Porangaba"
"5240","SP","Porto Feliz"
"5241","SP","Porto Ferreira"
"5242","SP","Potim"
"5243","SP","Potirendaba"
"5244","SP","Pracinha"
"5245","SP","Pradópolis"
"5246","SP","Praia Grande"
"5247","SP","Pratânia"
"5248","SP","Presidente Alves"
"5249","SP","Presidente Bernardes"
"5250","SP","Presidente Epitácio"
"5251","SP","Presidente Prudente"
"5252","SP","Presidente Venceslau"
"5253","SP","Promissão"
"5254","SP","Quadra"
"5255","SP","Quatá"
"5256","SP","Queiroz"
"5257","SP","Queluz"
"5258","SP","Quintana"
"5259","SP","Rafard"
"5260","SP","Rancharia"
"5261","SP","Redenção da Serra"
"5262","SP","Regente Feijó"
"5263","SP","Reginópolis"
"5264","SP","Registro"
"5265","SP","Restinga"
"5266","SP","Ribeira"
"5267","SP","Ribeirão Bonito"
"5268","SP","Ribeirão Branco"
"5269","SP","Ribeirão Corrente"
"5270","SP","Ribeirão do Sul"
"5271","SP","Ribeirão dos Índios"
"5272","SP","Ribeirão Grande"
"5273","SP","Ribeirão Pires"
"5274","SP","Ribeirão Preto"
"5275","SP","Rifaina"
"5276","SP","Rincão"
"5277","SP","Rinópolis"
"5278","SP","Rio Claro"
"5279","SP","Rio das Pedras"
"5280","SP","Rio Grande da Serra"
"5281","SP","Riolândia"
"5282","SP","Riversul"
"5283","SP","Rosana"
"5284","SP","Roseira"
"5285","SP","Rubiácea"
"5286","SP","Rubinéia"
"5287","SP","Sabino"
"5288","SP","Sagres"
"5289","SP","Sales"
"5290","SP","Sales Oliveira"
"5291","SP","Salesópolis"
"5292","SP","Salmourão"
"5293","SP","Saltinho"
"5294","SP","Salto"
"5295","SP","Salto de Pirapora"
"5296","SP","Salto Grande"
"5297","SP","Sandovalina"
"5298","SP","Santa Adélia"
"5299","SP","Santa Albertina"
"5300","SP","Santa Bárbara d'Oeste"
"5301","SP","Santa Branca"
"5302","SP","Santa Clara d'Oeste"
"5303","SP","Santa Cruz da Conceição"
"5304","SP","Santa Cruz da Esperança"
"5305","SP","Santa Cruz das Palmeiras"
"5306","SP","Santa Cruz do Rio Pardo"
"5307","SP","Santa Ernestina"
"5308","SP","Santa Fé do Sul"
"5309","SP","Santa Gertrudes"
"5310","SP","Santa Isabel"
"5311","SP","Santa Lúcia"
"5312","SP","Santa Maria da Serra"
"5313","SP","Santa Mercedes"
"5314","SP","Santa Rita d'Oeste"
"5315","SP","Santa Rita do Passa Quatro"
"5316","SP","Santa Rosa de Viterbo"
"5317","SP","Santa Salete"
"5318","SP","Santana da Ponte Pensa"
"5319","SP","Santana de Parnaíba"
"5320","SP","Santo Anastácio"
"5321","SP","Santo André"
"5322","SP","Santo Antônio da Alegria"
"5323","SP","Santo Antônio de Posse"
"5324","SP","Santo Antônio do Aracanguá"
"5325","SP","Santo Antônio do Jardim"
"5326","SP","Santo Antônio do Pinhal"
"5327","SP","Santo Expedito"
"5328","SP","Santópolis do Aguapeí"
"5329","SP","Santos"
"5330","SP","São Bento do Sapucaí"
"5331","SP","São Bernardo do Campo"
"5332","SP","São Caetano do Sul"
"5333","SP","São Carlos"
"5334","SP","São Francisco"
"5335","SP","São João da Boa Vista"
"5336","SP","São João das Duas Pontes"
"5337","SP","São João de Iracema"
"5338","SP","São João do Pau d'Alho"
"5339","SP","São Joaquim da Barra"
"5340","SP","São José da Bela Vista"
"5341","SP","São José do Barreiro"
"5342","SP","São José do Rio Pardo"
"5343","SP","São José do Rio Preto"
"5344","SP","São José dos Campos"
"5345","SP","São Lourenço da Serra"
"5346","SP","São Luís do Paraitinga"
"5347","SP","São Manuel"
"5348","SP","São Miguel Arcanjo"
"5349","SP","São Paulo"
"5350","SP","São Pedro"
"5351","SP","São Pedro do Turvo"
"5352","SP","São Roque"
"5353","SP","São Sebastião"
"5354","SP","São Sebastião da Grama"
"5355","SP","São Simão"
"5356","SP","São Vicente"
"5357","SP","Sarapuí"
"5358","SP","Sarutaiá"
"5359","SP","Sebastianópolis do Sul"
"5360","SP","Serra Azul"
"5361","SP","Serra Negra"
"5362","SP","Serrana"
"5363","SP","Sertãozinho"
"5364","SP","Sete Barras"
"5365","SP","Severínia"
"5366","SP","Silveiras"
"5367","SP","Socorro"
"5368","SP","Sorocaba"
"5369","SP","Sud Mennucci"
"5370","SP","Sumaré"
"5371","SP","Suzanápolis"
"5372","SP","Suzano"
"5373","SP","Tabapuã"
"5374","SP","Tabatinga"
"5375","SP","Taboão da Serra"
